AL012015	7	5	2015	0	30.8	-77.5	55.5	895.93	300.33	0.0	668.04	621.4333333333333
AL012015	7	5	2015	6	30.7	-77.8	64.75	859.61	473.17	0.0	1013.32	782.0333333333333
AL012015	7	5	2015	12	30.6	-77.5	74.0	489.81	507.01	111.32	773.58	470.43
AL012015	7	5	2015	18	31.2	-77.5	74.0	704.97	554.86	267.48	879.45	601.6899999999999
AL012015	8	5	2015	0	31.4	-77.6	74.0	0.0	189.24	332.03	0.0	260.635
AL012015	8	5	2015	6	31.5	-77.6	74.0	0.0	0.0	265.27	231.92	248.59499999999997
AL012015	8	5	2015	12	31.5	-77.5	74.0	0.0	0.0	241.09	231.72	236.405
AL012015	8	5	2015	18	31.6	-77.4	83.25	235.22	0.0	154.58	247.98	212.59333333333333
AL012015	9	5	2015	0	31.9	-77.3	92.5	334.98	0.0	0.0	333.96	334.47
AL012015	9	5	2015	6	32.2	-77.5	92.5	-9999.0	-9999.0	-9999.0	-9999.0	
AL012015	9	5	2015	12	32.5	-77.8	92.5	114.38	0.0	117.64	154.52	128.84666666666666
AL012015	9	5	2015	18	32.7	-78.0	83.25	375.42	375.42	65.64	524.95	335.3575
AL012015	10	5	2015	0	33.1	-78.3	83.25	606.38	92.96	52.78	603.44	338.89000000000004
AL012015	10	5	2015	6	33.5	-78.6	74.0	223.04	0.0	158.35	248.87	210.08666666666667
AL012015	10	5	2015	10	33.8	-78.8	74.0	267.5	0.0	66.48	379.33	237.76999999999998
AL012015	10	5	2015	12	33.9	-78.8	64.75	311.69	35.97	57.74	402.1	201.875
AL012015	10	5	2015	18	34.3	-78.7	55.5	395.4	312.94	150.35	458.23	329.22999999999996
AL012015	11	5	2015	0	34.7	-78.5	55.5	232.82	0.0	0.0	144.0	188.41
AL012016	7	1	2016	0	26.6	-75.3	74.0	1251.63	812.02	199.58	612.26	718.8725
AL012016	7	1	2016	6	27.6	-74.7	83.25	1136.53	861.18	57.04	912.82	741.8925
AL012016	7	1	2016	12	28.7	-73.8	92.5	1278.22	790.08	112.03	1081.63	815.4900000000001
AL012016	7	1	2016	18	30.0	-72.5	101.7	1174.25	536.09	125.09	1148.7	746.0325
AL012016	8	1	2016	0	31.4	-70.6	101.7	1228.36	759.09	0.0	1001.34	996.2633333333333
AL012016	8	1	2016	6	32.4	-68.8	101.7	1466.83	276.66	191.05	1113.9	762.1100000000001
AL012016	8	1	2016	12	33.0	-67.1	83.25	1205.63	267.57	0.0	1124.4	865.8666666666668
AL012016	8	1	2016	18	33.5	-65.0	83.25	1003.17	0.0	0.0	814.55	908.8599999999999
AL012016	9	1	2016	0	34.0	-62.9	83.25	1218.18	0.0	0.0	901.69	1059.935
AL012016	9	1	2016	6	34.5	-60.5	92.5	624.12	0.0	0.0	134.26	379.19
AL012016	10	1	2016	0	34.4	-54.2	120.2	1298.94	0.0	0.0	1192.23	1245.585
AL012018	25	5	2018	12	18.8	-87.1	55.5	683.15	0.0	0.0	990.23	836.69
AL012018	25	5	2018	18	18.7	-86.5	55.5	701.67	669.5	0.0	713.82	694.9966666666668
AL012018	26	5	2018	0	18.9	-85.9	55.5	745.96	0.0	0.0	679.05	712.505
AL012018	26	5	2018	6	19.6	-85.7	55.5	826.27	0.0	681.67	768.19	758.71
AL012018	26	5	2018	12	21.3	-85.6	55.5	911.13	655.53	0.0	794.71	787.1233333333333
AL012018	26	5	2018	18	22.6	-85.3	64.75	1187.39	1310.92	0.0	1105.5	1201.2700000000002
AL012018	27	5	2018	0	23.6	-84.8	64.75	1146.59	1437.93	0.0	1278.63	1287.7166666666667
AL012018	27	5	2018	6	24.9	-84.3	64.75	712.55	221.36	0.0	781.99	571.9666666666667
AL012018	27	5	2018	12	26.6	-84.4	74.0	779.63	369.23	357.08	840.96	586.725
AL012018	27	5	2018	18	27.6	-85.0	83.25	957.9	431.9	345.53	948.78	671.0274999999999
AL012018	28	5	2018	0	28.2	-85.8	101.7	1344.11	318.01	319.62	972.35	738.5224999999999
AL012018	28	5	2018	6	28.6	-86.0	101.7	0.0	0.0	0.0	1106.07	1106.07
AL012018	28	5	2018	12	29.1	-85.9	92.5	620.67	544.13	0.0	1248.54	804.4466666666667
AL012018	28	5	2018	18	29.8	-85.9	83.25	1524.08	154.51	528.0	1408.01	903.65
